Date,Bull-Bear Spread,Close,SMA Signal,SMA1,SMA40,Sell Signals,Buy/Sell SMA,Buy Signals
1988-06-17,0.08,270.68,0,270.67999999999995,,0.0,0,0.0
1988-06-24,0.1,273.78,0,273.7799999999999,,0.0,0,0.0
1988-07-01,0.28,271.78,0,271.78,,0.0,0,0.0
1988-07-08,0.2,270.02,0,270.02,,0.0,0,0.0
1988-07-15,-0.11,272.05,0,272.04999999999995,,0.0,0,0.0
1988-07-22,-0.1,263.5,0,263.49999999999994,,0.0,0,0.0
1988-07-29,0.0,272.02,0,272.02,,0.0,0,0.0
1988-08-05,-0.09,271.15,0,271.15,257.80975000000007,0.0,0,0.0
1988-08-12,0.0,262.55,0,262.55000000000007,258.11325000000005,0.0,0,0.0
1988-08-19,-0.09,260.24,0,260.24000000000007,258.47825000000006,0.0,0,0.0
1988-08-26,-0.04,259.68,0,259.68000000000006,258.92025000000007,0.0,0,0.0
1988-09-02,-0.21,264.48,0,264.4800000000001,259.52375000000006,0.0,0,0.0
1988-09-09,-0.14,266.84,0,266.84000000000003,260.59675000000004,0.0,0,0.0
1988-09-16,-0.06,270.65,0,270.65000000000003,261.4800000000001,0.0,0,0.0
1988-09-23,-0.07,269.76,0,269.7600000000001,261.99500000000006,0.0,0,0.0
1988-09-30,-0.04,271.91,0,271.9100000000001,262.49225000000007,0.0,0,0.0
1988-10-07,-0.25,278.07,0,278.07,263.26700000000005,0.0,0,1.0
1988-10-14,-0.1,275.5,0,275.49999999999994,264.06950000000006,0.0,0,0.0
1988-10-21,0.03,283.66,0,283.65999999999997,264.8597500000001,0.0,0,0.0
1988-10-28,0.18,278.53,0,278.5299999999999,265.66050000000007,0.0,0,0.0
1988-11-04,0.16,276.31,0,276.30999999999995,266.14150000000006,0.0,0,0.0
1988-11-11,0.02,267.92,0,267.92,266.5655000000001,0.0,0,0.0
1988-11-18,-0.06,266.47,0,266.4700000000001,266.7865000000001,0.0,0,0.0
1988-11-25,-0.22,267.23,0,267.23,266.9270000000001,0.0,0,0.0
1988-12-02,-0.15,271.81,0,271.80999999999995,267.1607500000001,0.0,0,0.0
1988-12-09,-0.22,277.03,0,277.0299999999999,267.4040000000001,0.0,0,0.0
1988-12-16,0.02,276.29,0,276.28999999999996,267.68775000000016,0.0,0,0.0
1988-12-23,-0.1,277.87,0,277.86999999999995,267.85650000000015,0.0,0,0.0
1988-12-30,0.02,277.72,0,277.7199999999999,268.3367500000001,0.0,0,0.0
1989-01-06,0.03,280.67,0,280.66999999999985,268.88125000000014,0.0,0,0.0
1989-01-13,0.16,283.87,0,283.86999999999983,269.2422500000001,0.0,0,0.0
1989-01-20,0.19,286.63,0,286.62999999999977,269.9137500000001,0.0,0,0.0
1989-01-27,0.13,293.82,0,293.8199999999998,270.75575000000015,0.0,0,0.0
1989-02-03,0.1,296.97,0,296.96999999999986,271.6467500000001,0.0,0,0.0
1989-02-10,0.17,292.02,0,292.01999999999975,272.51025000000016,0.0,0,0.0
1989-02-17,0.25,296.76,0,296.75999999999976,273.5097500000001,0.0,0,0.0
1989-02-24,0.03,287.13,0,287.12999999999977,274.36250000000007,0.0,0,0.0
1989-03-03,-0.07,291.18,0,291.1799999999997,275.3065000000001,0.0,0,0.0
1989-03-10,-0.22,292.88,0,292.8799999999997,275.96725000000004,0.0,0,0.0
1989-03-17,-0.01,292.69,0,292.6899999999997,276.50300000000004,0.0,0,0.0
1989-03-23,-0.01,288.98,0,288.97999999999973,276.9605,0.0,0,0.0
1989-03-31,-0.22,294.87,0,294.86999999999966,277.48775000000006,0.0,0,0.0
1989-04-07,-0.09,297.16,0,297.15999999999974,278.12225,0.0,0,0.0
1989-04-14,-0.08,301.36,0,301.35999999999973,278.90575,0.0,0,0.0
1989-04-21,-0.07,309.61,0,309.6099999999998,279.8447500000001,0.0,0,0.0
1989-04-28,0.02,309.64,0,309.63999999999976,280.99825000000004,0.0,0,0.0
1989-05-05,0.0,307.61,0,307.6099999999998,281.88800000000003,0.0,0,0.0
1989-05-12,0.19,313.84,0,313.8399999999998,282.9552500000001,0.0,0,0.0
1989-05-19,0.24,321.24,0,321.23999999999984,284.42250000000007,0.0,0,0.0
1989-05-26,0.27,321.59,0,321.5899999999998,285.95625000000007,0.0,0,0.0
1989-06-02,0.11,325.52,0,325.5199999999998,287.6022500000001,0.0,0,0.0
1989-06-09,0.2,326.69,0,326.6899999999998,289.15750000000014,0.0,0,0.0
1989-06-16,0.01,321.35,0,321.34999999999985,290.52025000000015,0.0,0,0.0
1989-06-23,-0.12,328.0,0,327.9999999999999,291.9540000000001,0.0,0,0.0
1989-06-30,0.14,317.98,0,317.9799999999999,293.1595000000001,0.0,0,0.0
1989-07-07,0.06,324.91,0,324.90999999999985,294.48450000000014,0.0,0,0.0
1989-07-14,-0.26,331.84,0,331.83999999999975,295.8287500000001,0.0,0,1.0
1989-07-21,0.03,335.9,0,335.8999999999998,297.3387500000001,0.0,0,0.0
1989-07-28,0.07,342.15,0,342.14999999999975,298.8010000000001,0.0,0,0.0
1989-08-04,0.0,343.92,0,343.91999999999973,300.4357500000001,0.0,0,0.0
1989-08-11,0.27,344.74,0,344.7399999999997,302.1465000000001,0.0,0,0.0
1989-08-18,-0.02,346.03,0,346.02999999999975,304.0992500000001,0.0,0,0.0
1989-08-25,0.14,350.52,0,350.51999999999975,306.20050000000015,0.0,0,0.0
1989-09-01,-0.02,353.73,0,353.7299999999998,308.36300000000017,0.0,0,0.0
1989-09-08,-0.1,348.76,0,348.75999999999976,310.28675000000015,0.0,0,0.0
1989-09-15,0.06,345.06,0,345.0599999999997,311.9875000000001,0.0,0,0.0
1989-09-22,-0.15,347.05,0,347.04999999999967,313.7565000000001,0.0,0,0.0
1989-09-29,0.04,349.15,0,349.1499999999996,315.53850000000006,0.0,0,0.0
1989-10-06,-0.09,358.78,0,358.77999999999963,317.5650000000001,0.0,0,0.0
1989-10-13,0.08,333.65,0,333.64999999999964,318.8895000000001,0.0,0,0.0
1989-10-20,0.06,347.16,0,347.15999999999974,320.47175000000004,0.0,0,0.0
1989-10-27,0.05,335.06,0,335.0599999999998,321.68250000000006,0.0,0,0.0
1989-11-03,0.05,337.62,0,337.61999999999983,322.7775000000001,0.0,0,0.0
1989-11-10,-0.09,339.1,0,339.0999999999998,323.83075000000014,0.0,0,0.0
1989-11-17,-0.24,341.61,0,341.6099999999998,325.07050000000015,0.0,0,0.0
1989-11-22,-0.06,343.97,0,343.9699999999998,326.2507500000001,0.0,0,0.0
1989-12-01,-0.04,350.63,0,350.62999999999977,327.83825000000013,0.0,0,0.0
1989-12-08,0.03,348.69,0,348.6899999999997,329.2760000000001,0.0,0,0.0
1989-12-15,0.14,350.14,0,350.1399999999997,330.7075000000001,0.0,0,0.0
1989-12-22,0.04,347.42,0,347.41999999999973,332.0757500000001,0.0,0,0.0
1989-12-29,0.01,353.4,0,353.3999999999997,333.6862500000001,0.0,0,0.0
1990-01-05,0.1,352.2,0,352.1999999999997,335.11950000000013,0.0,0,0.0
1990-01-12,0.28,339.93,0,339.92999999999967,336.18875000000014,0.0,0,0.0
1990-01-19,0.11,339.15,0,339.1499999999997,337.1335000000001,0.0,0,0.0
1990-01-26,-0.14,325.8,0,325.7999999999997,337.53825000000006,0.0,0,0.0
1990-02-02,-0.33,330.92,0,330.9199999999998,338.0702500000001,0.0,0,1.0
1990-02-09,-0.32,333.62,0,333.6199999999997,338.7205000000001,0.0,0,1.0
1990-02-16,-0.11,332.72,0,332.7199999999997,339.19250000000005,0.0,0,0.0
1990-02-23,-0.14,324.15,0,324.14999999999964,339.26525000000004,0.0,0,0.0
1990-03-02,-0.21,335.54,0,335.5399999999996,339.6140000000001,0.0,0,0.0
1990-03-09,-0.14,337.93,0,337.92999999999955,339.9242500000001,0.0,0,0.0
1990-03-16,-0.15,341.91,0,341.90999999999957,340.30475000000007,0.0,0,0.0
1990-03-23,0.13,337.22,0,337.21999999999963,340.7015,0.0,0,0.0
1990-03-30,0.03,339.94,0,339.9399999999996,341.00000000000006,0.0,0,0.0
1990-04-06,0.13,340.08,0,340.07999999999953,341.55250000000007,0.0,0,0.0
1990-04-12,0.1,344.34,0,344.3399999999995,342.03825000000006,0.0,0,0.0
1990-04-20,0.11,335.12,0,335.1199999999996,342.12025000000006,0.0,0,0.0
1990-04-27,-0.09,329.11,0,329.10999999999956,341.9505000000001,0.0,0,0.0
1990-05-04,-0.25,338.39,0,338.38999999999953,341.8565000000001,0.0,0,1.0
1990-05-11,-0.06,352.0,0,351.99999999999955,342.0585000000001,0.0,0,0.0
1990-05-18,0.09,354.64,0,354.63999999999953,342.3060000000001,0.0,0,0.0
1990-05-25,0.1,354.58,0,354.5799999999996,342.51975000000004,0.0,0,0.0
1990-06-01,0.02,363.16,0,363.15999999999957,342.8357500000001,0.0,0,0.0
1990-06-08,0.05,358.71,0,358.7099999999995,342.96025000000003,0.0,0,0.0
1990-06-15,0.18,362.91,0,362.90999999999957,343.314,0.0,0,0.0
1990-06-22,0.0,355.43,0,355.42999999999955,343.57325000000003,0.0,0,0.0
1990-06-29,-0.07,358.02,0,358.0199999999996,343.8475000000001,0.0,0,0.0
1990-07-06,-0.1,358.42,0,358.4199999999996,344.0792500000001,0.0,0,0.0
1990-07-13,0.1,367.31,0,367.30999999999955,344.2925000000001,0.0,0,0.0
1990-07-20,0.1,361.61,0,361.6099999999996,344.9915000000001,0.0,0,0.0
1990-07-27,0.28,353.44,0,353.4399999999996,345.1485000000001,0.0,0,0.0
1990-08-03,-0.2,344.86,0,344.8599999999996,345.39350000000013,0.0,0,0.0
1990-08-10,-0.29,335.52,0,335.51999999999964,345.3410000000001,0.0,0,1.0
1990-08-17,-0.41,327.83,0,327.8299999999997,345.05925000000013,0.0,0,1.0
1990-08-24,-0.26,311.51,0,311.5099999999997,344.3067500000001,0.0,0,1.0
1990-08-31,-0.38,322.56,0,322.5599999999997,343.7715000000001,0.0,0,1.0
1990-09-07,-0.16,323.4,0,323.3999999999997,343.0907500000001,0.0,0,0.0
1990-09-14,-0.35,316.83,0,316.8299999999997,342.2942500000001,0.0,0,1.0
1990-09-21,-0.43,311.32,0,311.31999999999965,341.32375000000013,0.0,0,1.0
1990-09-28,-0.28,306.05,0,306.04999999999967,340.2895000000001,0.0,0,1.0
1990-10-05,-0.44,311.5,0,311.4999999999997,339.2420000000001,0.0,0,1.0
1990-10-12,-0.31,300.03,0,300.02999999999975,337.9377500000001,0.0,0,1.0
1990-10-19,-0.54,312.48,0,312.4799999999998,337.2515000000001,0.0,0,1.0
1990-10-26,-0.35,304.71,0,304.7099999999998,336.3905000000001,0.0,0,1.0
1990-11-02,-0.24,311.85,0,311.84999999999985,336.0417500000001,0.0,0,0.0
1990-11-09,-0.28,313.74,0,313.7399999999999,335.6122500000001,0.0,0,1.0
1990-11-16,-0.43,317.12,0,317.1199999999999,335.1997500000001,0.0,0,1.0
1990-11-21,-0.31,316.03,0,316.02999999999986,334.78250000000014,0.0,0,1.0
1990-11-30,-0.23,322.22,0,322.2199999999999,334.7342500000001,0.0,0,0.0
1990-12-07,-0.15,327.75,0,327.7499999999999,334.5395000000001,0.0,0,0.0
1990-12-14,-0.07,326.82,0,326.81999999999994,334.26175000000006,0.0,0,0.0
1990-12-21,-0.34,331.75,0,331.74999999999994,334.0077500000001,0.0,0,1.0
1990-12-28,-0.1,328.72,0,328.72,333.79525000000007,0.0,0,0.0
1991-01-04,0.01,321.0,0,321.0,333.32175000000007,0.0,0,0.0
1991-01-11,-0.26,315.23,0,315.23,332.70050000000003,0.0,0,1.0
1991-01-18,-0.29,332.23,0,332.23,332.39775000000003,0.0,0,1.0
1991-01-25,-0.25,336.07,0,336.06999999999994,332.42150000000004,0.0,0,1.0
1991-02-01,-0.13,343.05,0,343.0499999999999,332.77,0.0,0,0.0
1991-02-08,0.0,359.35,0,359.34999999999985,333.294,0.0,0,0.0
1991-02-15,0.22,369.06,0,369.05999999999983,333.7205,0.0,0,0.0
1991-02-22,0.34,365.65,0,365.6499999999998,333.99575,0.0,0,0.0
1991-03-01,0.18,370.42,0,370.41999999999985,334.39175,0.0,0,0.0
1991-03-08,0.21,374.95,0,374.9499999999999,334.6865,0.0,0,0.0
1991-03-15,0.32,373.59,0,373.58999999999986,335.05850000000004,0.0,0,0.0
1991-03-22,0.15,367.48,0,367.47999999999996,335.17275000000006,0.0,0,0.0
1991-03-29,0.22,375.22,0,375.22,335.6675,0.0,0,0.0
1991-04-05,0.38,375.36,0,375.36,336.101,0.0,0,0.0
1991-04-12,0.18,380.4,0,380.4,336.6505,0.0,0,0.0
1991-04-19,0.17,384.2,0,384.19999999999993,337.07275000000004,0.0,0,0.0
1991-04-26,0.38,379.02,0,379.0199999999999,337.50800000000004,0.0,0,0.0
1991-05-03,0.11,380.8,0,380.79999999999995,338.192,0.0,0,0.0
1991-05-10,0.1,375.74,0,375.73999999999995,338.964,0.0,0,0.0
1991-05-17,0.16,372.39,0,372.3899999999999,339.88575,0.0,0,0.0
1991-05-24,0.15,377.49,0,377.4899999999999,341.12724999999995,0.0,0,0.0
1991-05-31,0.19,389.83,0,389.8299999999999,343.08525,0.0,0,0.0
1991-06-07,0.29,379.43,0,379.43,344.50699999999995,0.0,0,0.0
1991-06-14,0.25,382.29,0,382.29,345.97925,0.0,0,0.0
1991-06-21,0.28,377.75,0,377.74999999999994,347.50225,0.0,0,0.0
1991-06-28,-0.07,371.16,0,371.15999999999997,348.99825,0.0,0,0.0
1991-07-03,-0.05,374.08,0,374.08,350.699,0.0,0,0.0
1991-07-12,0.21,380.25,0,380.24999999999994,352.41775,0.0,0,0.0
1991-07-19,0.05,384.22,0,384.22,354.5225,0.0,0,0.0
1991-07-26,0.12,380.93,0,380.93000000000006,356.23375,0.0,0,0.0
1991-08-02,0.02,387.18,0,387.1800000000001,358.29550000000006,0.0,0,0.0
1991-08-09,-0.03,387.12,0,387.1200000000002,360.1772500000001,0.0,0,0.0
1991-08-16,0.07,385.58,0,385.58000000000015,361.97325000000006,0.0,0,0.0
1991-08-23,0.0,394.17,0,394.17000000000024,363.89950000000005,0.0,0,0.0
1991-08-30,0.22,395.43,0,395.43000000000023,365.8845,0.0,0,0.0
1991-09-06,0.03,389.1,0,389.1000000000002,367.5565,0.0,0,0.0
1991-09-13,0.25,383.59,0,383.59000000000015,368.95250000000004,0.0,0,0.0
1991-09-20,0.12,387.92,0,387.92000000000024,370.4800000000001,0.0,0,0.0
1991-09-27,0.0,385.9,0,385.90000000000015,371.83375000000007,0.0,0,0.0
1991-10-04,0.0,381.24,0,381.2400000000001,373.14675000000005,0.0,0,0.0
1991-10-11,0.15,381.45,0,381.45000000000005,374.6580000000001,0.0,0,0.0
1991-10-18,-0.09,392.5,0,392.50000000000006,376.5897500000001,0.0,0,0.0
1991-10-25,-0.02,384.2,0,384.20000000000005,377.8890000000001,0.0,0,0.0
1991-11-01,0.16,391.32,0,391.32,379.27025000000015,0.0,0,0.0
1991-11-08,0.0,392.89,0,392.89000000000004,380.5162500000001,0.0,0,0.0
1991-11-15,0.09,382.62,0,382.62,381.0980000000001,0.0,0,0.0
1991-11-22,0.28,376.14,0,376.14,381.27500000000015,0.0,0,0.0
1991-11-27,-0.07,376.55,0,376.55000000000007,381.5475000000001,0.0,0,0.0
1991-12-06,-0.22,379.1,0,379.1000000000001,381.7645000000001,0.0,0,0.0
1991-12-13,0.02,384.47,0,384.47000000000014,382.0025000000001,0.0,0,0.0
1991-12-20,0.02,387.04,0,387.0400000000002,382.3387500000001,0.0,0,0.0
1991-12-27,0.07,406.46,0,406.4600000000002,383.3132500000001,0.0,0,0.0
1992-01-03,0.18,419.34,0,419.3400000000002,384.4162500000001,0.0,0,0.0
1992-01-10,0.23,415.1,0,415.1000000000003,385.40975000000014,0.0,0,0.0
1992-01-17,0.23,418.86,0,418.86000000000024,386.37125000000015,0.0,0,0.0
1992-01-24,0.17,415.48,0,415.48000000000025,387.1532500000001,0.0,0,0.0
1992-01-31,0.2,408.79,0,408.7900000000002,387.89750000000015,0.0,0,0.0
1992-02-07,0.11,411.09,0,411.0900000000001,388.65475000000015,0.0,0,0.0
1992-02-14,0.2,412.48,0,412.4800000000002,389.57325000000014,0.0,0,0.0
1992-02-21,0.19,411.46,0,411.46000000000015,390.5500000000001,0.0,0,0.0
1992-02-28,0.22,412.7,0,412.7000000000001,391.43025000000017,0.0,0,0.0
1992-03-06,0.19,404.44,0,404.4400000000001,391.7955000000002,0.0,0,0.0
1992-03-13,0.11,405.84,0,405.8400000000001,392.4557500000002,0.0,0,0.0
1992-03-20,0.25,411.3,0,411.3000000000001,393.18100000000015,0.0,0,0.0
1992-03-27,0.21,403.5,0,403.50000000000017,393.8247500000001,0.0,0,0.0
1992-04-03,0.12,401.55,0,401.5500000000002,394.5845000000001,0.0,0,0.0
1992-04-10,0.13,404.29,0,404.29000000000013,395.33975000000015,0.0,0,0.0
1992-04-17,0.12,416.05,0,416.0500000000001,396.23475000000013,0.0,0,0.0
1992-04-24,0.38,409.02,0,409.02000000000015,396.85475000000014,0.0,0,0.0
1992-05-01,-0.06,412.53,0,412.5300000000002,397.64475000000016,0.0,0,0.0
1992-05-08,0.17,416.05,0,416.0500000000002,398.36650000000014,0.0,0,0.0
1992-05-15,0.17,410.09,0,410.0900000000001,398.9407500000001,0.0,0,0.0
1992-05-22,0.2,414.02,0,414.02000000000015,399.6517500000001,0.0,0,0.0
1992-05-29,0.25,415.35,0,415.35000000000014,400.18125000000015,0.0,0,0.0
1992-06-05,0.22,413.48,0,413.48000000000013,400.63250000000016,0.0,0,0.0
1992-06-12,0.08,409.76,0,409.7600000000001,401.1490000000001,0.0,0,0.0
1992-06-19,0.07,403.67,0,403.6700000000001,401.6510000000001,0.0,0,0.0
1992-06-26,0.12,403.45,0,403.4500000000001,402.03925000000015,0.0,0,0.0
1992-07-02,-0.14,411.77,0,411.77000000000004,402.6860000000001,0.0,0,0.0
1992-07-09,-0.12,414.62,0,414.6200000000001,403.52050000000014,0.0,0,0.0
1992-07-17,-0.02,415.62,0,415.6200000000001,404.3747500000001,0.0,0,0.0
1992-07-24,0.08,411.6,0,411.60000000000014,404.8522500000001,0.0,0,0.0
1992-07-31,-0.09,424.21,0,424.21000000000015,405.8525000000001,0.0,0,0.0
1992-08-05,-0.05,422.19,0,422.1900000000001,406.62425,0.0,0,0.0
1992-08-14,-0.11,419.91,0,419.91000000000014,407.29975,0.0,0,0.0
1992-08-21,-0.22,414.85,0,414.8500000000002,408.1055,0.0,0,0.0
1992-08-28,-0.03,414.84,0,414.84000000000015,409.073,0.0,0,0.0
1992-09-04,-0.28,417.08,0,417.0800000000001,410.08625,0.0,0,1.0
1992-09-11,-0.17,419.58,0,419.5800000000001,411.0982500000001,0.0,0,0.0
1992-09-18,-0.16,422.93,0,422.9300000000001,412.05975000000007,0.0,0,0.0
1992-09-25,-0.16,414.35,0,414.3500000000002,412.7425,0.0,0,0.0
1992-10-02,-0.05,410.47,0,410.47000000000014,412.8427500000001,0.0,0,0.0
1992-10-09,-0.23,402.66,0,402.6600000000001,412.42575000000005,0.0,0,0.0
1992-10-16,-0.36,411.73,0,411.7300000000001,412.3415000000001,0.0,0,1.0
1992-10-23,-0.26,414.1,0,414.10000000000014,412.2225,0.0,0,1.0
1992-10-30,0.05,418.68,0,418.6800000000002,412.30250000000007,0.0,0,0.0
1992-11-06,0.25,417.58,0,417.5800000000002,412.5222500000001,0.0,0,0.0
1992-11-13,0.18,422.43,0,422.43000000000023,412.8057500000001,0.0,0,0.0
1992-11-20,0.34,426.65,0,426.65000000000015,413.16000000000014,0.0,0,0.0
1992-11-25,0.23,429.19,0,429.19000000000017,413.6032500000001,0.0,0,0.0
1992-12-04,0.13,432.06,0,432.06000000000023,414.08725000000015,0.0,0,0.0
1992-12-11,0.28,433.73,0,433.7300000000002,414.8195000000002,0.0,0,0.0
1992-12-18,0.53,441.28,0,441.2800000000002,415.70550000000014,-1.0,0,0.0
1992-12-24,0.4,439.77,0,439.7700000000002,416.41725000000014,0.0,0,0.0
1993-01-01,0.47,435.71,0,435.71000000000026,417.22250000000014,-1.0,0,0.0
1993-01-08,-0.11,429.05,0,429.05000000000024,417.91000000000014,0.0,0,0.0
1993-01-15,0.4,437.15,0,437.15000000000026,418.73150000000015,0.0,0,0.0
1993-01-22,0.2,436.11,0,436.11000000000024,419.2330000000002,0.0,0,0.0
1993-01-29,0.17,438.78,0,438.7800000000002,419.97700000000015,0.0,0,0.0
1993-02-05,0.22,448.93,0,448.9300000000003,420.88700000000017,0.0,0,0.0
1993-02-12,0.25,444.58,0,444.5800000000002,421.60025000000024,0.0,0,0.0
1993-02-19,0.19,434.22,0,434.2200000000002,422.20350000000025,0.0,0,0.0
1993-02-26,0.0,443.38,0,443.3800000000001,422.9375000000003,0.0,0,0.0
1993-03-05,-0.1,446.11,0,446.1100000000001,423.70650000000035,0.0,0,0.0
1993-03-12,0.23,449.83,0,449.83000000000004,424.6152500000004,0.0,0,0.0
1993-03-19,0.14,450.18,0,450.18,425.62575000000044,0.0,0,0.0
1993-03-26,0.2,447.78,0,447.78000000000003,426.72850000000045,0.0,0,0.0
1993-04-02,0.1,441.39,0,441.3900000000001,427.6770000000004,0.0,0,0.0
1993-04-09,0.03,441.84,0,441.84000000000003,428.4287500000004,0.0,0,0.0
1993-04-16,-0.03,448.94,0,448.94,429.2867500000004,0.0,0,0.0
1993-04-23,-0.02,437.17,0,437.17,429.8255000000004,0.0,0,0.0
1993-04-30,-0.19,440.19,0,440.19,430.54025000000036,0.0,0,0.0
1993-05-07,-0.13,442.31,0,442.31,430.99275000000046,0.0,0,0.0
1993-05-14,-0.19,439.56,0,439.56,431.4270000000005,0.0,0,0.0
1993-05-21,-0.24,445.84,0,445.84,432.0752500000005,0.0,0,0.0
1993-05-28,-0.15,450.19,0,450.19,432.9587500000005,0.0,0,0.0
1993-06-04,0.05,450.06,0,450.06,433.83925000000056,0.0,0,0.0
1993-06-11,-0.18,447.26,0,447.25999999999993,434.59375000000045,0.0,0,0.0
1993-06-18,-0.21,443.68,0,443.67999999999995,435.1962500000004,0.0,0,0.0
1993-06-25,-0.06,447.6,0,447.59999999999997,435.8130000000004,0.0,0,0.0
1993-07-02,-0.2,445.84,0,445.8399999999999,436.6002500000004,0.0,0,0.0
1993-07-09,-0.13,448.13,0,448.12999999999994,437.54175000000043,0.0,0,0.0
1993-07-16,-0.12,445.75,0,445.7499999999999,438.6190000000004,0.0,0,0.0
1993-07-23,-0.09,447.1,0,447.0999999999999,439.5032500000004,0.0,0,0.0
1993-07-30,-0.05,448.13,0,448.1299999999999,440.35400000000044,0.0,0,0.0
1993-08-06,-0.06,448.68,0,448.67999999999995,441.10400000000044,0.0,0,0.0
1993-08-13,-0.09,450.14,0,450.13999999999993,441.9180000000004,0.0,0,0.0
1993-08-20,-0.01,456.16,0,456.15999999999997,442.76125000000036,0.0,0,0.0
1993-08-27,-0.11,460.54,0,460.54,443.6085000000004,0.0,0,0.0
1993-09-03,0.09,461.34,0,461.34,444.4122500000004,0.0,0,0.0
1993-09-10,-0.1,461.72,0,461.71999999999997,445.1537500000004,0.0,0,0.0
1993-09-17,-0.02,458.83,0,458.8299999999999,445.78125000000045,0.0,0,0.0
1993-09-24,-0.04,457.63,0,457.62999999999994,446.1900000000005,0.0,0,0.0
1993-10-01,-0.14,461.29,0,461.28999999999996,446.7280000000005,0.0,0,0.0
1993-10-08,-0.05,460.31,0,460.3099999999999,447.3430000000006,0.0,0,0.0
1993-10-15,0.0,469.5,0,469.49999999999994,448.3542500000006,0.0,0,0.0
1993-10-22,0.14,463.27,0,463.27,449.00725000000057,0.0,0,0.0
1993-10-29,0.19,467.83,0,467.8299999999999,449.8002500000006,0.0,0,0.0
1993-11-04,0.0,459.57,0,459.5699999999999,450.3200000000006,0.0,0,0.0
1993-11-11,0.0,465.39,0,465.3899999999998,450.7315000000006,0.0,0,0.0
1993-11-18,-0.01,462.6,0,462.5999999999998,451.1820000000005,0.0,0,0.0
1993-11-24,0.2,462.36,0,462.3599999999998,451.8855000000005,0.0,0,0.0
1993-12-02,-0.02,464.89,0,464.88999999999976,452.42325000000045,0.0,0,0.0
1993-12-09,0.13,463.93,0,463.9299999999997,452.86875000000043,0.0,0,0.0
1993-12-16,0.04,466.38,0,466.3799999999997,453.2825000000004,0.0,0,0.0
1993-12-23,0.03,467.38,0,467.37999999999977,453.71250000000043,0.0,0,0.0
1993-12-30,0.16,466.45,0,466.4499999999997,454.1792500000005,0.0,0,0.0
1994-01-06,0.13,469.9,0,469.8999999999997,454.89200000000056,0.0,0,0.0
1994-01-13,0.07,474.91,0,474.90999999999974,455.71875000000057,0.0,0,0.0
1994-01-20,0.22,474.72,0,474.71999999999974,456.3632500000006,0.0,0,0.0
1994-01-27,0.07,478.7,0,478.6999999999997,457.4015000000007,0.0,0,0.0
1994-02-03,0.05,469.81,0,469.8099999999998,458.14200000000073,0.0,0,0.0
1994-02-10,0.25,470.18,0,470.1799999999998,458.8387500000007,0.0,0,0.0
1994-02-17,0.16,467.69,0,467.68999999999977,459.54200000000066,0.0,0,0.0
1994-02-24,0.12,466.07,0,466.06999999999977,460.04775000000063,0.0,0,0.0
1994-03-03,0.04,464.74,0,464.7399999999997,460.41150000000073,0.0,0,0.0
