date,Close,SMA215,SMA225,Signal,Buy/Sell
2000-09-15,100.0388,,,0.0,0.0
2000-09-18,99.118,,,0.0,0.0
2000-09-19,100.0173,,,0.0,0.0
2000-09-20,99.2786,,,0.0,0.0
2000-09-21,97.769,,,0.0,0.0
2000-09-22,99.5462,,,0.0,0.0
2000-09-25,98.8397,,,0.0,0.0
2000-09-26,97.5763,,,0.0,0.0
2000-09-27,98.0902,,,0.0,0.0
2000-09-28,99.3536,,,0.0,0.0
2000-09-29,98.4114,,,0.0,0.0
2000-10-02,98.5613,,,0.0,0.0
2000-10-03,97.6406,,,0.0,0.0
2000-10-04,98.4542,,,0.0,0.0
2000-10-05,98.7968,,,0.0,0.0
2000-10-06,96.6556,,,0.0,0.0
2000-10-09,95.9276,,,0.0,0.0
2000-10-10,94.3431,,,0.0,0.0
2000-10-11,93.5508,,,0.0,0.0
2000-10-12,91.2168,,,0.0,0.0
2000-10-13,94.2574,,,0.0,0.0
2000-10-16,94.6857,,,0.0,0.0
2000-10-17,92.3303,,,0.0,0.0
2000-10-18,91.9877,,,0.0,0.0
2000-10-19,95.4565,,,0.0,0.0
2000-10-20,95.8633,,,0.0,0.0
2000-10-23,96.2916,,,0.0,0.0
2000-10-24,95.6492,,,0.0,0.0
2000-10-25,93.4009,,,0.0,0.0
2000-10-26,93.6579,,,0.0,0.0
2000-10-27,95.4351,,,0.0,0.0
2000-10-30,96.2916,,,0.0,0.0
2000-10-31,97.951,,,0.0,0.0
2000-11-01,97.6191,,,0.0,0.0
2000-11-02,97.7797,,,0.0,0.0
2000-11-03,97.8333,,,0.0,0.0
2000-11-06,98.5184,,,0.0,0.0
2000-11-07,98.4971,,,0.0,0.0
2000-11-08,96.313,,,0.0,0.0
2000-11-09,95.949,,,0.0,0.0
2000-11-10,93.615,,,0.0,0.0
2000-11-13,92.887,,,0.0,0.0
2000-11-14,95.328,,,0.0,0.0
2000-11-15,95.6278,,,0.0,0.0
2000-11-16,94.1289,,,0.0,0.0
2000-11-17,93.6257,,,0.0,0.0
2000-11-20,92.2875,,,0.0,0.0
2000-11-21,92.7585,,,0.0,0.0
2000-11-22,90.5423,,,0.0,0.0
2000-11-24,92.3945,,,0.0,0.0
2000-11-27,93.2082,,,0.0,0.0
2000-11-28,91.6023,,,0.0,0.0
2000-11-29,91.431,,,0.0,0.0
2000-11-30,90.6387,,,0.0,0.0
2000-12-01,90.5959,,,0.0,0.0
2000-12-04,91.3667,,,0.0,0.0
2000-12-05,94.3644,,,0.0,0.0
2000-12-06,92.8549,,,0.0,0.0
2000-12-07,91.5808,,,0.0,0.0
2000-12-08,91.795,,,0.0,0.0
2000-12-11,94.9854,,,0.0,0.0
2000-12-12,94.5786,,,0.0,0.0
2000-12-13,93.2831,,,0.0,0.0
2000-12-14,92.0947,,,0.0,0.0
2000-12-15,90.0212,,,0.0,0.0
2000-12-18,91.2241,,,0.0,0.0
2000-12-19,89.3661,,,0.0,0.0
2000-12-20,86.7778,,,0.0,0.0
2000-12-21,87.3792,,,0.0,0.0
2000-12-22,89.9998,,,0.0,0.0
2000-12-26,90.9663,,,0.0,0.0
2000-12-27,91.6322,,,0.0,0.0
2000-12-28,91.9114,,,0.0,0.0
2000-12-29,90.1716,,,0.0,0.0
2001-01-02,88.5305,,,0.0,0.0
2001-01-03,92.7921,,,0.0,0.0
2001-01-04,91.7611,,,0.0,0.0
2001-01-05,88.8055,,,0.0,0.0
2001-01-08,89.4928,,,0.0,0.0
2001-01-09,89.2179,,,0.0,0.0
2001-01-10,90.7988,,,0.0,0.0
2001-01-11,90.9363,,,0.0,0.0
2001-01-12,90.7301,,,0.0,0.0
2001-01-16,91.2799,,,0.0,0.0
2001-01-17,91.7611,,,0.0,0.0
2001-01-18,92.6546,,,0.0,0.0
2001-01-19,92.1155,,,0.0,0.0
2001-01-22,92.7234,,,0.0,0.0
2001-01-23,93.4795,,,0.0,0.0
2001-01-24,93.7544,,,0.0,0.0
2001-01-25,93.4795,,,0.0,0.0
2001-01-26,93.4107,,,0.0,0.0
2001-01-29,93.8919,,,0.0,0.0
2001-01-30,94.7167,,,0.0,0.0
2001-01-31,94.1668,,,0.0,0.0
2001-02-01,94.7854,,,0.0,0.0
2001-02-02,92.6546,,,0.0,0.0
2001-02-05,93.342,,,0.0,0.0
2001-02-06,93.0671,,,0.0,0.0
2001-02-07,92.5859,,,0.0,0.0
2001-02-08,91.4861,,,0.0,0.0
2001-02-09,90.5926,,,0.0,0.0
2001-02-12,91.6924,,,0.0,0.0
2001-02-13,90.9363,,,0.0,0.0
2001-02-14,90.7988,,,0.0,0.0
2001-02-15,91.6236,,,0.0,0.0
2001-02-16,89.6303,,,0.0,0.0
2001-02-20,88.2556,,,0.0,0.0
2001-02-21,86.331,,,0.0,0.0
2001-02-22,86.4685,,,0.0,0.0
2001-02-23,85.9186,,,0.0,0.0
2001-02-26,87.7057,,,0.0,0.0
2001-02-27,86.8809,,,0.0,0.0
2001-02-28,85.2313,,,0.0,0.0
2001-03-01,85.6437,,,0.0,0.0
2001-03-02,84.9563,,,0.0,0.0
2001-03-05,85.7124,,,0.0,0.0
2001-03-06,86.6747,,,0.0,0.0
2001-03-07,87.2933,,,0.0,0.0
2001-03-08,87.3621,,,0.0,0.0
2001-03-09,84.8189,,,0.0,0.0
2001-03-12,81.1759,,,0.0,0.0
2001-03-13,82.4819,,,0.0,0.0
2001-03-14,80.901,,,0.0,0.0
2001-03-15,80.901,,,0.0,0.0
2001-03-16,79.262,,,0.0,0.0
2001-03-19,80.9162,,,0.0,0.0
2001-03-20,78.7106,,,0.0,0.0
2001-03-21,77.4011,,,0.0,0.0
2001-03-22,76.574,,,0.0,0.0
2001-03-23,78.9174,,,0.0,0.0
2001-03-26,79.8823,,,0.0,0.0
2001-03-27,81.5365,,,0.0,0.0
2001-03-28,79.262,,,0.0,0.0
2001-03-29,79.6066,,,0.0,0.0
2001-03-30,80.4337,,,0.0,0.0
2001-04-02,78.7106,,,0.0,0.0
2001-04-03,76.0915,,,0.0,0.0
2001-04-04,76.4361,,,0.0,0.0
2001-04-05,79.3309,,,0.0,0.0
2001-04-06,78.0903,,,0.0,0.0
2001-04-09,78.9863,,,0.0,0.0
2001-04-10,80.4337,,,0.0,0.0
2001-04-11,80.4337,,,0.0,0.0
2001-04-12,81.95,,,0.0,0.0
2001-04-16,81.054,,,0.0,0.0
2001-04-17,82.2257,,,0.0,0.0
2001-04-18,85.4651,,,0.0,0.0
2001-04-19,86.6368,,,0.0,0.0
2001-04-20,85.8097,,,0.0,0.0
2001-04-23,84.2245,,,0.0,0.0
2001-04-24,83.8109,,,0.0,0.0
2001-04-25,84.9137,,,0.0,0.0
2001-04-26,85.2583,,,0.0,0.0
2001-04-27,86.7057,,,0.0,0.0
2001-04-30,86.0854,,,0.0,0.0
2001-05-01,87.6017,,,0.0,0.0
2001-05-02,87.395,,,0.0,0.0
2001-05-03,86.2922,,,0.0,0.0
2001-05-04,87.7396,,,0.0,0.0
2001-05-07,86.9814,,,0.0,0.0
2001-05-08,86.9814,,,0.0,0.0
2001-05-09,86.6368,,,0.0,0.0
2001-05-10,86.8436,92.81943116279074,,0.0,0.0
2001-05-11,86.2922,92.76105767441864,,0.0,0.0
2001-05-14,86.43,92.69974883720934,,0.0,0.0
2001-05-15,86.8436,92.63291348837214,,0.0,0.0
2001-05-16,88.9113,92.57649023255817,,0.0,0.0
2001-05-17,89.0491,92.51971441860469,,0.0,0.0
2001-05-18,89.3937,92.46146186046515,,0.0,0.0
2001-05-21,90.7722,92.40753488372096,,0.0,0.0
2001-05-22,90.6344,92.34829813953492,,0.0,0.0
2001-05-23,89.1181,92.28280325581399,,0.0,0.0
2001-05-24,89.3248,92.2221939534884,92.63532044444446,0.0,0.0
2001-05-25,88.291,92.16060046511632,92.58842488888892,0.0,0.0
2001-05-29,87.6017,92.08924465116282,92.53504844444447,0.0,0.0
2001-05-30,86.3611,92.02145627906978,92.46903911111113,0.0,0.0
2001-05-31,86.8436,91.95859441860466,92.40593377777779,0.0,0.0
2001-06-01,87.326,91.89648604651165,92.34402311111113,0.0,0.0
2001-06-04,87.7396,91.84087116279072,92.28100800000001,0.0,0.0
2001-06-05,88.7734,91.79165395348838,92.22059422222223,0.0,0.0
2001-06-06,88.0153,91.74934139534884,92.15234977777779,0.0,0.0
2001-06-07,88.3599,91.70575069767443,92.08639600000001,0.0,0.0
2001-06-08,87.5328,91.65553162790698,92.02051600000001,0.0,0.0
2001-06-11,86.9125,91.60014279069767,91.95553333333335,0.0,0.0
2001-06-12,86.7747,91.54093395348838,91.88367333333335,0.0,0.0
2001-06-13,86.0165,91.47571534883723,91.81736622222223,0.0,0.0
2001-06-14,84.0866,91.39595720930234,91.7450448888889,0.0,0.0
2001-06-15,84.2565,91.31520139534885,91.67205466666668,0.0,0.0
2001-06-18,83.8418,91.23649023255815,91.60158799999999,0.0,0.0
2001-06-19,84.1874,91.16167162790698,91.53417599999999,0.0,0.0
2001-06-20,84.6021,91.0865962790698,91.47857422222222,0.0,0.0
2001-06-21,85.5698,91.01006139534887,91.42452044444445,0.0,0.0
2001-06-22,84.9477,90.93103069767446,91.365044,0.0,0.0
2001-06-25,84.1183,90.84983069767445,91.29969822222222,0.0,0.0
2001-06-26,84.0491,90.76334186046515,91.2310071111111,0.0,0.0
2001-06-27,83.98,90.67812139534887,91.15963599999999,0.0,0.0
2001-06-28,84.4639,90.59256883720933,91.08509955555554,0.0,0.0
2001-06-29,84.7403,90.5090962790698,91.01008311111111,0.0,0.0
2001-07-02,85.7771,90.42855906976747,90.94347155555556,0.0,0.0
2001-07-03,85.7771,90.346531627907,90.87904355555555,0.0,0.0
2001-07-05,84.1183,90.25698744186049,90.80515466666667,0.0,0.0
2001-07-06,82.3212,90.15744558139536,90.71758311111111,0.0,0.0
2001-07-09,82.7359,90.05973348837212,90.63223466666668,0.0,0.0
2001-07-10,81.7682,89.96213953488375,90.54419866666667,0.0,0.0
2001-07-11,81.8373,89.8585093023256,90.45172355555556,0.0,0.0
2001-07-12,83.7727,89.76338418604652,90.36936933333334,0.0,0.0
2001-07-13,84.4639,89.67534837209304,90.28761911111111,0.0,0.0
2001-07-16,83.4271,89.58795348837211,90.20202,0.0,0.0
2001-07-17,84.1874,89.50002232558141,90.11799688888888,0.0,0.0
2001-07-18,83.6344,89.41279674418604,90.03009199999998,0.0,0.0
2001-07-19,84.3947,89.32980325581396,89.945756,0.0,0.0
2001-07-20,83.8418,89.24771441860464,89.85739644444445,0.0,0.0
2001-07-23,82.252,89.15698976744186,89.76187644444445,0.0,0.0
2001-07-24,81.4226,89.06002325581395,89.66708400000002,0.0,0.0
2001-07-25,82.3212,88.97761581395348,89.57021022222223,0.0,0.0
2001-07-26,83.2197,88.90367023255814,89.47685511111112,0.0,0.0
2001-07-27,83.4962,88.82682790697676,89.38843111111113,0.0,0.0
2001-07-30,83.5653,88.75374279069767,89.30553466666667,0.0,0.0
2001-07-31,83.9109,88.6892865116279,89.22028266666668,0.0,0.0
2001-08-01,84.3947,88.61881441860464,89.14031288888889,0.0,0.0
2001-08-02,84.7403,88.55323581395349,89.062544,0.0,0.0
2001-08-03,84.2565,88.49128325581395,88.98594666666666,0.0,0.0
2001-08-06,83.1506,88.42179674418605,88.903248,0.0,0.0
2001-08-07,83.4962,88.34804139534886,88.81980711111112,0.0,0.0
2001-08-08,81.9064,88.27127395348839,88.73921866666667,0.0,0.0
2001-08-09,82.1829,88.19509534883721,88.66395155555557,0.0,0.0
2001-08-10,82.4594,88.12448511627908,88.58591644444446,0.0,0.0
2001-08-13,82.4594,88.05009069767443,88.51116444444446,0.0,0.0
2001-08-14,82.4594,87.97410279069769,88.44312177777779,0.0,0.0
2001-08-15,81.6991,87.90453767441863,88.36380133333334,0.0,0.0
2001-08-16,82.0447,87.83996604651165,88.2891568888889,0.0,0.0
2001-08-17,80.7314,87.77665581395352,88.21429066666667,0.0,0.0
2001-08-20,81.4433,87.72034186046514,88.14030444444445,0.0,0.0
2001-08-21,80.0402,87.66835767441863,88.05446711111112,0.0,0.0
2001-08-22,80.8696,87.60608883720934,87.97650355555557,0.0,0.0
2001-08-23,80.5932,87.54054232558143,87.89664533333334,0.0,0.0
2001-08-24,82.252,87.49366651162794,87.82825155555557,0.0,0.0
2001-08-27,81.7682,87.44613395348838,87.75409155555556,0.0,0.0
2001-08-28,80.5932,87.3770023255814,87.67318666666667,0.0,0.0
2001-08-29,79.8329,87.30244232558141,87.59841911111113,0.0,0.0
2001-08-30,78.3122,87.21881720930233,87.52012844444447,0.0,0.0
2001-08-31,78.9343,87.14107348837211,87.45164488888892,0.0,0.0
2001-09-04,78.3813,87.07121488372094,87.38422488888892,0.0,0.0
2001-09-05,78.5887,87.00112558139537,87.32810000000003,0.0,0.0
2001-09-06,76.5842,86.91344697674423,87.2495524444445,0.0,0.0
2001-09-07,75.1327,86.81503348837212,87.16265022222228,0.0,0.0
2001-09-10,76.1004,86.7134027906977,87.09051733333338,0.0,0.0
2001-09-17,72.0915,86.59466976744187,87.00208977777781,0.0,0.0
2001-09-18,71.9532,86.47454651162792,86.8976306666667,0.0,0.0
2001-09-19,70.5017,86.3474227906977,86.78491244444447,0.0,0.0
2001-09-20,68.2277,86.20653581395351,86.66018400000003,0.0,0.0
2001-09-21,67.4944,86.06233720930234,86.53505155555558,0.0,0.0
2001-09-24,69.8672,85.93933348837213,86.43045733333335,0.0,0.0
2001-09-25,70.5957,85.82141116279072,86.3279586666667,0.0,0.0
2001-09-26,70.3529,85.71321534883724,86.21648222222227,0.0,0.0
2001-09-27,70.9773,85.6113097674419,86.10397422222226,0.0,0.0
2001-09-28,72.4343,85.5048274418605,85.99056666666671,0.0,0.0
2001-10-01,72.3649,85.39662790697679,85.87832577777782,0.0,0.0
2001-10-02,73.2669,85.29959534883724,85.76938000000004,0.0,0.0
2001-10-03,74.5158,85.21071209302329,85.66574666666672,0.0,0.0
2001-10-04,74.5158,85.12805302325586,85.5590684444445,0.0,0.0
2001-10-05,74.377,85.04255767441866,85.45186800000006,0.0,0.0
2001-10-08,73.8913,84.96511116279075,85.35221600000006,0.0,0.0
2001-10-09,73.5444,84.87743627906981,85.25264000000006,0.0,0.0
2001-10-10,75.1402,84.79339906976749,85.17052977777783,0.0,0.0
2001-10-11,76.3197,84.72231720930237,85.09689733333339,0.0,0.0
2001-10-12,75.9728,84.65041860465121,85.01087422222227,0.0,0.0
2001-10-15,75.834,84.58155953488377,84.92290177777782,0.0,0.0
2001-10-16,76.3197,84.5151586046512,84.84374977777783,0.0,0.0
2001-10-17,74.7239,84.4377502325582,84.75974177777783,0.0,0.0
2001-10-18,74.5158,84.34543116279076,84.68075644444451,0.0,0.0
2001-10-19,74.5158,84.26013302325589,84.59967777777786,0.0,0.0
2001-10-22,75.9728,84.18753767441868,84.53492444444451,0.0,0.0
2001-10-23,75.5565,84.11200976744195,84.46008888888896,0.0,0.0
2001-10-24,75.3484,84.020674883721,84.38071200000006,0.0,0.0
2001-10-25,76.736,83.9376860465117,84.31463955555563,0.0,0.0
2001-10-26,76.5278,83.85975441860472,84.24840311111117,0.0,0.0
2001-10-29,74.5852,83.778314883721,84.1770542222223,0.0,0.0
2001-10-30,73.6832,83.70232418604658,84.10188666666673,0.0,0.0
2001-10-31,73.4057,83.61944790697682,84.02206000000007,0.0,0.0
2001-11-01,75.279,83.55392651162798,83.93723600000007,0.0,0.0
2001-11-02,75.834,83.50302511627913,83.86158755555563,0.0,0.0
2001-11-05,76.8054,83.45384465116285,83.79591911111119,0.0,0.0
2001-11-06,77.9848,83.39796093023261,83.73454044444452,0.0,0.0
2001-11-07,77.9155,83.33725953488377,83.65867422222229,0.0,0.0
2001-11-08,78.1236,83.27442883720934,83.58554088888896,0.0,0.0
2001-11-09,78.193,83.21062232558144,83.51847377777784,0.0,0.0
2001-11-12,77.7073,83.15264883720933,83.45452977777782,0.0,0.0
2001-11-13,79.5112,83.11069860465119,83.40781866666671,0.0,0.0
2001-11-14,79.5806,83.04924976744189,83.35606977777783,0.0,0.0
2001-11-15,79.7194,82.99324186046516,83.31319555555562,0.0,0.0
2001-11-16,79.3725,82.94936744186052,83.28028311111119,0.0,0.0
2001-11-19,80.3438,82.90681395348842,83.24901466666674,0.0,0.0
2001-11-20,79.65,82.86231209302332,83.20301555555562,0.0,0.0
2001-11-21,79.095,82.80787581395356,83.1502542222223,0.0,0.0
2001-11-23,80.2744,82.7582855813954,83.09977511111119,0.0,0.0
2001-11-26,80.4132,82.71030000000005,83.04867200000007,0.0,0.0
2001-11-27,80.0663,82.65814372093027,83.0037595555556,0.0,0.0
2001-11-28,78.6093,82.59697255813957,82.95966533333338,0.0,0.0
2001-11-29,79.7194,82.53680883720934,82.9015644444445,0.0,0.0
2001-11-30,79.1643,82.47657069767445,82.84557866666673,0.0,0.0
2001-12-03,78.6787,82.41124651162795,82.80057066666674,0.0,0.0
2001-12-04,79.9969,82.34853674418608,82.75836666666673,0.0,0.0
2001-12-05,81.4539,82.2913251162791,82.72386000000007,0.0,0.0
2001-12-06,81.3845,82.2350693023256,82.68201866666674,0.0,0.0
2001-12-07,80.8989,82.17687488372094,82.63740800000006,0.0,0.0
2001-12-10,79.3725,82.1093427906977,82.58692977777784,0.0,0.0
2001-12-11,79.2337,82.03732883720933,82.53339111111117,0.0,0.0
2001-12-12,79.3031,81.96819534883724,82.4780222222223,0.0,0.0
2001-12-13,77.7767,81.88908511627909,82.41189822222228,0.0,0.0
2001-12-14,78.4705,81.82311255813956,82.35125377777783,0.0,0.0
2001-12-17,79.3031,81.75781534883723,82.29160800000005,0.0,0.0
2001-12-18,79.7888,81.69605581395349,82.23076044444448,0.0,0.0
2001-12-19,80.3438,81.6391158139535,82.17115777777781,0.0,0.0
2001-12-20,79.5806,81.58374139534887,82.10938488888893,0.0,0.0
2001-12-21,80.0613,81.53475860465119,82.05005422222226,0.0,0.0
2001-12-24,79.8524,81.47968883720934,81.98765644444448,0.0,0.0
2001-12-26,80.3398,81.43040279069771,81.92375911111115,0.0,0.0
2001-12-27,80.8271,81.3840227906977,81.8644715555556,0.0,0.0
2001-12-28,80.7575,81.3334827906977,81.80212533333338,0.0,0.0
2001-12-31,79.5739,81.28670883720932,81.74398888888892,0.0,0.0
2002-01-02,80.4094,81.25021488372094,81.68651066666669,0.0,0.0
2002-01-03,81.3144,81.22688186046514,81.63427644444447,0.0,0.0
2002-01-04,81.8714,81.20550000000003,81.58665644444447,0.0,0.0
2002-01-07,81.3144,81.18408511627909,81.54144888888892,0.0,0.0
2002-01-08,81.1056,81.15338697674422,81.49928444444447,0.0,0.0
2002-01-09,80.479,81.12361069767444,81.44944711111114,0.0,0.0
2002-01-10,80.8271,81.10312604651165,81.40451733333335,0.0,0.0
2002-01-11,79.9917,81.07683767441861,81.35648577777779,0.0,0.0
2002-01-14,79.5043,81.05147953488373,81.30262222222224,0.0,0.0
2002-01-15,80.2005,81.02584279069767,81.26071200000001,0.0,0.0
2002-01-16,78.5297,80.98795906976744,81.21748577777778,0.0,0.0
2002-01-17,79.1562,80.95011209302325,81.1855977777778,0.0,0.0
2002-01-18,78.7733,80.91016418604652,81.15139688888891,0.0,0.0
2002-01-22,78.2512,80.87961674418605,81.11731955555557,0.0,0.0
2002-01-23,78.8081,80.86860372093024,81.07777466666668,0.0,0.0
2002-01-24,79.0866,80.85281162790699,81.04313333333334,0.0,0.0
2002-01-25,79.0866,80.84437255813953,81.01582355555556,0.0,0.0
2002-01-28,79.2955,80.83690511627906,80.98760933333334,0.0,0.0
2002-01-29,76.7892,80.82540372093023,80.95131111111111,0.0,0.0
2002-01-30,77.9031,80.81138930232557,80.9166031111111,0.0,0.0
2002-01-31,78.8081,80.81184279069767,80.88164044444443,0.0,0.0
2002-02-01,78.4601,80.81676837209301,80.84238177777776,0.0,0.0
2002-02-04,76.5107,80.81647395348836,80.79415333333331,1.0,1.0
2002-02-05,76.0234,80.80301348837207,80.75506222222221,1.0,0.0
2002-02-06,75.6753,80.7834460465116,80.73061511111109,1.0,0.0
2002-02-07,75.188,80.75391813953486,80.69819777777776,1.0,0.0
2002-02-08,76.65,80.74176930232557,80.67930444444443,1.0,0.0
2002-02-11,77.555,80.73222697674417,80.6644333333333,1.0,0.0
2002-02-12,77.3462,80.71786651162789,80.65591866666665,1.0,0.0
2002-02-13,78.1816,80.71540604651162,80.64376488888887,1.0,0.0
2002-02-14,78.0423,80.72447953488373,80.64079466666665,1.0,0.0
2002-02-15,77.2069,80.7280646511628,80.63993155555555,1.0,0.0
2002-02-19,75.7171,80.71125627906979,80.63612311111112,1.0,0.0
2002-02-20,76.9981,80.70617627906978,80.6275928888889,1.0,0.0
2002-02-21,75.3968,80.68948093023256,80.60765733333334,1.0,0.0
2002-02-22,76.3019,80.67026325581395,80.58439244444445,1.0,0.0
2002-02-25,77.6246,80.6571976744186,80.57711511111111,1.0,0.0
2002-02-26,77.4158,80.636108372093,80.56737822222223,1.0,0.0
2002-02-27,77.7639,80.62080558139533,80.55551244444445,1.0,0.0
2002-02-28,77.4158,80.59843395348835,80.54975777777778,1.0,0.0
2002-03-01,79.1562,80.56909023255812,80.56337866666668,1.0,0.0
2002-03-04,80.6182,80.54109674418604,80.58196577777781,0.0,-1.0
2002-03-05,80.3398,80.5156553488372,80.5864497777778,0.0,0.0
2002-03-06,81.3144,80.50211999999998,80.60077911111114,0.0,0.0
2002-03-07,81.1056,80.4895372093023,80.61019822222224,0.0,0.0
2002-03-08,81.4536,80.4734437209302,80.61473111111113,0.0,0.0
2002-03-11,81.5929,80.45639534883718,80.61988311111112,0.0,0.0
2002-03-12,81.5929,80.4326148837209,80.618296,0.0,0.0
2002-03-13,80.7575,80.40783395348834,80.61697822222223,0.0,0.0
2002-03-14,80.6878,80.37567627906974,80.61014311111111,0.0,0.0
2002-03-15,81.4752,80.34814232558136,80.59241022222223,0.0,0.0
2002-03-18,81.4752,80.32573767441858,80.56946977777778,0.0,0.0
2002-03-19,82.0337,80.29919860465114,80.55268755555555,0.0,0.0
2002-03-20,80.428,80.26871767441858,80.53581422222221,0.0,0.0
2002-03-21,80.4978,80.23856139534881,80.52108933333334,0.0,0.0
2002-03-22,80.2883,80.20903348837207,80.50053199999999,0.0,0.0
2002-03-25,79.3109,80.17399767441857,80.4740991111111,0.0,0.0
2002-03-26,79.7996,80.14379953488368,80.44340533333333,0.0,0.0
2002-03-27,80.0091,80.11393488372089,80.41639955555554,0.0,0.0
2002-03-28,79.9393,80.08182186046507,80.38234444444443,0.0,0.0
2002-04-01,80.0091,80.04041627906972,80.3495182222222,0.0,0.0
2002-04-02,79.5204,79.996096744186,80.31942133333332,0.0,0.0
2002-04-03,78.9618,79.94757627906972,80.28040888888887,0.0,0.0
2002-04-04,78.6826,79.89134558139531,80.24352533333332,0.0,0.0
2002-04-05,78.6826,79.83575581395345,80.20664177777776,0.0,0.0
2002-04-08,78.8222,79.7878679069767,80.1719102222222,0.0,0.0
2002-04-09,78.2637,79.73642093023253,80.1337773333333,0.0,0.0
2002-04-10,79.1713,79.6940037209302,80.10212888888887,0.0,0.0
2002-04-11,77.2164,79.64569999999998,80.06117955555554,0.0,0.0
2002-04-12,77.775,79.60576465116279,80.02087466666666,0.0,0.0
2002-04-15,77.2164,79.56098697674419,79.96889733333333,0.0,0.0
2002-04-16,79.0317,79.5224088372093,79.92437555555556,0.0,0.0
2002-04-17,78.892,79.48125720930231,79.87770133333332,0.0,0.0
2002-04-18,78.5429,79.4336734883721,79.82334888888889,0.0,0.0
2002-04-19,78.8222,79.39091488372092,79.77085022222222,0.0,0.0
2002-04-22,77.4957,79.34038372093023,79.7191951111111,0.0,0.0
2002-04-23,77.1466,79.29207581395347,79.66506977777777,0.0,0.0
2002-04-24,76.3787,79.24308139534884,79.61212622222222,0.0,0.0
2002-04-25,76.4485,79.19505255813952,79.56255644444444,0.0,0.0
2002-04-26,74.9823,79.1437306976744,79.511984,0.0,0.0
2002-04-29,74.6333,79.09976186046511,79.457716,0.0,0.0
2002-04-30,75.3314,79.05824976744185,79.40440666666667,0.0,0.0
2002-05-01,76.239,79.02288790697675,79.35329288888889,0.0,0.0
2002-05-02,75.9598,78.98462,79.29634355555557,0.0,0.0
2002-05-03,75.122,78.94052651162792,79.23904000000002,0.0,0.0
2002-05-06,73.6558,78.88511255813954,79.17368844444447,0.0,0.0
2002-05-07,73.3766,78.8312934883721,79.11077200000001,0.0,0.0
2002-05-08,76.0994,78.79399627906977,79.06271377777779,0.0,0.0
2002-05-09,75.2616,78.75312418604652,79.01154444444445,0.0,0.0
2002-05-10,73.8094,78.70581906976744,78.95729066666667,0.0,0.0
2002-05-13,75.3314,78.6633423255814,78.91837866666667,0.0,0.0
2002-05-14,76.9372,78.6270488372093,78.88584844444445,0.0,0.0
2002-05-15,76.6579,78.58463395348836,78.85392,0.0,0.0
2002-05-16,77.0768,78.54416744186047,78.82231733333334,0.0,0.0
2002-05-17,77.4259,78.51304,78.79042311111111,0.0,0.0
2002-05-20,76.5881,78.48637441860465,78.75050444444445,0.0,0.0
2002-05-21,75.8899,78.45453255813953,78.71024755555554,0.0,0.0
2002-05-22,76.0296,78.42784139534885,78.67429777777778,0.0,0.0
2002-05-23,76.8674,78.40472558139537,78.64237911111111,0.0,0.0
2002-05-24,75.8899,78.36806139534883,78.6064231111111,0.0,0.0
2002-05-28,75.471,78.32623395348838,78.56645466666667,0.0,0.0
2002-05-29,74.9125,78.2866311627907,78.52277555555554,0.0,0.0
